X Y
4.346559720653598857e-01 4.520455802365030529e+00
-3.576422382925193322e+00 2.805730511067506150e+00
2.776202624405598396e+00 -4.099809311094846365e+00
-2.164998669566150280e+00 1.647316505653346974e+00
-1.224292325596793463e+00 -2.545991483720000836e+00
-1.434635594812659454e+00 -4.042048301471328209e+00
1.162642169269960890e+00 -3.447455169748501191e+00
-1.402534205296362746e+00 1.966749333521347065e+00
3.524532642547405725e+00 -3.335609243527770218e+00
-7.567710826277913583e-01 -4.550502190968877869e+00
1.238758940014973442e-01 -2.176074125117156921e+00
-1.025143119187060137e+00 -2.983316628430995543e+00
-1.654475171576932579e+00 4.400411239737720415e+00
-1.265635854804682880e+00 -3.332025217114654936e+00
2.312278740111240349e+00 7.070819554549484520e-01
2.542508258698494839e+00 -2.613480505856076608e+00
3.803791132745055759e-01 -2.609982003576241105e+00
-3.651717467086865287e+00 -3.361830874454124540e+00
-1.851327844470618711e+00 -3.021988003291870228e+00
3.025729177545122273e+00 1.660847931678780087e+00
3.858926743440267426e-01 2.200221089278119990e+00
-2.043275948494336358e+00 -4.130230162709927377e+00
3.326604465692716506e+00 -1.415197651792126754e+00
-9.213634392799380235e-01 -3.594736661955501678e+00
-4.336554597080126250e+00 7.578483035039785820e-01
1.308262047772048131e+00 2.352810694975592920e+00
1.492811629650955707e+00 1.904612825921483177e+00
1.944065816019662662e+00 -1.127444299532467831e+00
-9.195045971639909110e-01 -4.061731830013670219e+00
-4.074812715426386345e-01 -3.966474380341198813e+00
1.897304000925192691e+00 -1.041033569564252970e+00
4.435526770602901125e-01 -3.865013575548642333e+00
-2.194682522041227379e+00 -9.118053109510225740e-01
5.788642169406097437e-01 3.519825889554342613e+00
8.191501981540875998e-02 4.498045494078943385e+00
-7.699102719024893959e-01 2.907270381796563719e+00
-5.118277598997892364e-01 4.123430561306518527e+00
-1.263211825299654034e+00 -3.892313463967990828e+00
1.425546765470376009e-01 4.431793014960454968e+00
-2.973618086683571082e+00 3.575351999509242873e+00
2.692281683896407873e+00 2.476580960110737473e-01
5.356057210548574588e-02 -4.256049598538028000e+00
-7.474768641262590219e-01 -3.371331687808872157e+00
-1.644509952191042235e+00 -4.222850825663000407e+00
-9.355980564771271268e-01 3.011944379075725653e+00
1.812503320866875489e+00 2.525080638016940604e+00
2.714902911463908719e+00 1.674569176986770769e+00
-4.892601047996738117e+00 5.635918839086655474e-01
-3.470330372994994139e+00 1.751419049655401183e+00
-1.031217405259365227e+00 4.856697161657368866e+00
1.685770263461814578e+00 1.785144302098971680e+00
-2.782405341002856414e+00 3.383545503436014901e+00
-3.205966807516245964e+00 2.913132566466352991e+00
1.967286090411002997e+00 -3.972409608601615183e+00
2.420921022042352266e+00 -1.711608057666522964e-01
-5.083625930388209202e-01 -2.741384363171309957e+00
6.915245898178942197e-01 -2.881802843311435769e+00
-1.692627943525641721e+00 3.575678122665854719e+00
-1.504353566840588075e+00 -3.902766047457458587e+00
-3.363632325634103193e+00 3.016655416676908619e+00
-1.649048708860950674e+00 3.094272299134747772e+00
2.309769006906442712e+00 -2.192025536497637539e+00
-3.173883201514085872e+00 2.987726505433340396e+00
1.841356448870008933e+00 2.150021784823671123e+00
-2.979185360086319623e+00 2.756431856671226477e+00
-2.019110794254496355e+00 5.960436822079857588e-01
1.619429889254594190e+00 1.286913521332027521e+00
3.842665235328538209e+00 -2.469588689367213430e+00
2.556944367620273884e+00 1.659144392847405669e+00
3.979682269406922934e+00 2.169095979983138855e-01
3.157580484528227149e+00 -2.489968348653548880e+00
5.524410698132176112e-01 -4.756558705095869755e+00
-3.674517628099593924e+00 6.037990370463398870e-02
1.715395578121746478e+00 1.386440449772056605e+00
2.427611787038151114e-01 4.459134756390125354e+00
3.620157172248533062e+00 1.729486183773748298e+00
-4.076133998378898227e+00 5.697689773733310981e-01
-3.565754433266832835e-01 4.061328092946255630e+00
-4.349862724652525436e+00 1.029442062256318291e+00
2.051957866280962772e+00 -6.520554185784739332e-01
-2.112794549571984426e+00 6.139286398946235401e-01
-2.311747698353686875e+00 -7.161172176821063440e-01
4.837968387347315158e+00 2.888060555307824795e-01
-4.868524171924888400e-01 2.043797142065771233e+00
9.856202736865410374e-01 4.318624528553067776e+00
-7.266281143460567860e-01 -2.316301798421984692e+00
-3.323989899555412020e+00 1.370055104660047984e+00
2.540987761195099726e+00 1.827668483004365019e+00
-3.418904361680158654e+00 -1.314625077606227099e-01
-1.031970290269420241e-02 2.637628572853573772e+00
-1.693387565985194465e+00 -3.152599350527967470e+00
-4.022860519980090643e+00 -1.700946772562834663e-01
-2.310243583631106823e+00 1.266995684090476804e+00
2.567013908611408102e+00 2.102553101964395044e+00
1.580513338530959544e+00 2.486170825866505396e+00
2.658888689491454738e+00 -1.148551543476563186e+00
2.800381609490500967e+00 -1.787605853170213921e+00
8.835456634028387990e-01 -4.299746673382951023e+00
4.502885794777663264e+00 9.442945328159541019e-01
-3.583610140521201082e+00 -3.381160982263828885e+00
-2.287489977992615220e+00 -2.417657619519562928e+00
-1.172487887901741743e+00 -1.646536923270714547e+00
1.748507610743464391e-01 1.992943289690833009e+00
6.528622335755466244e-01 -3.949193429409628919e+00
-2.744744699510489383e+00 3.506188752638815131e+00
1.752546575457267330e+00 -3.633498293350175601e+00
-3.425059538156633998e+00 -1.098622884302576264e+00
-1.999396623431552333e+00 -2.224773636386708997e+00
-5.080762464428017697e-03 -2.976260909429781609e+00
3.362807472608887238e+00 3.421741075532236831e+00
-1.952197537856352305e+00 -6.094575558147435901e-01
-2.310858779523000450e+00 1.008948421913467453e+00
-3.716906095271802268e+00 3.179440091761122300e+00
4.653522517191721164e+00 2.232947815807541370e-01
3.246966096979355676e+00 -8.147089589858561576e-01
-1.200613854069170650e+00 2.828151954047336769e+00
1.659105012638048660e+00 -3.554299796579470705e+00
-1.675057001379920196e+00 -1.871471319531635702e+00
-4.909405830997867204e-01 -2.287756987121791763e+00
-2.327416734359313288e+00 2.982203723387335970e+00
-9.193043855148533838e-01 -3.687858070474355987e+00
-2.887984015723138231e+00 -3.967334683292611963e+00
8.746826988474959430e-01 -4.764142161816982579e+00
-9.237070418044167619e-01 3.895007755304451535e+00
-3.841788999117401460e+00 1.609429232249951935e+00
3.285179797454004458e+00 -3.917176724876552107e-01
-3.466176649154589784e-02 2.387302773252728993e+00
4.489035777362853530e+00 -8.850023852988978534e-01
-7.090327963232186115e-02 2.587712228440071538e+00
1.466536018712593759e+00 -1.716588684437673651e+00
-3.938792054532858966e+00 6.575546283303492778e-01
-2.251006141601240351e+00 -2.166599856693899095e+00
-1.888727020922046806e+00 -3.422533848086463326e+00
3.454718554188334068e+00 2.325320657957549386e+00
1.730981339172307898e+00 1.720950614240023269e+00
-2.582776826374561185e+00 -3.040649070427967171e+00
-2.259055696080687348e+00 -7.373210716301263623e-02
3.712301758486836967e+00 2.036792946568092955e+00
3.255606424793935361e+00 -3.218763798861696834e+00
-3.518674825271577156e+00 1.240969054135750760e+00
-4.006252075380530298e-01 4.685847804512349946e+00
3.462811418576605238e+00 1.784006319292141374e+00
3.151360200887014518e+00 2.121426252656983369e+00
-2.673280806888796324e+00 6.945826767513963995e-01
3.675965733654580347e+00 9.250574322475034750e-01
3.357616040963780080e+00 -1.601153396893151282e+00
-9.023189318931009728e-01 2.801252847703557869e+00
3.304672719381054335e+00 -3.008525024940184256e+00
4.656135486541407964e+00 9.840443175158162248e-01
-3.302696181730964131e+00 1.474878409944093471e+00
4.166246435512102941e+00 2.699540407521876517e+00
-3.983095077945855600e+00 -1.813397090955761959e+00
-1.849861475899179819e+00 -1.658584628924628213e+00
1.356816661917800149e+00 -4.336002157241145127e+00
-3.252061754405115579e+00 2.462571201381904551e+00
-3.441621074717692075e+00 2.089211838376811237e+00
2.678884587410248486e-01 -4.333458701307121963e+00
-3.259374528177529928e+00 1.887640521380675951e+00
2.426670296822436956e+00 -3.251466265552982904e+00
5.410754988335002569e-01 4.870599210582405192e+00
3.967796254677308898e+00 7.888815020084708474e-01
1.058629973460635476e+00 3.332768185374913816e+00
-3.151010907150162410e+00 2.667938844079429828e+00
1.927418972477296766e+00 -3.049153875243370226e+00
-1.966264536600228485e+00 4.552709596367309430e+00
1.083844213261768719e+00 -3.802234299954762253e+00
7.019272494222984493e-01 -3.320488993072625572e+00
-7.099626748531016052e-01 -4.059818327065380039e+00
-3.654584053495923524e+00 2.497511962704690447e+00
1.584154418545742793e+00 -3.296567638974844172e+00
4.503276151740911892e+00 1.206318194873656990e+00
5.358023197568689833e-01 -3.429892035623708146e+00
-1.305348100916182696e+00 -3.309911806758154995e+00
-9.500734376119085445e-02 -4.093301013990934933e+00
-1.074073326850804033e+00 -4.194886223465829289e+00
4.270245713832410139e+00 1.824045972078045530e-01
4.045626258706564116e+00 3.717405493640942721e-02
2.702796799747345435e+00 2.008017143355143030e+00
4.152788215328461874e+00 8.827126873396402562e-01
-7.434329259883133423e-01 3.254942689203061512e+00
8.818240739656311167e-01 2.881490413203686707e+00
-1.706918609104244089e+00 -4.383110333310843210e+00
1.020093752307292267e-01 -4.826519293989947279e+00
2.267597423289774650e+00 3.646106016368104275e+00
3.508471695194501638e-01 -3.027299413027404906e+00
-1.348702269025024103e+00 -3.356952922207984802e+00
-3.806674039006381349e+00 2.021486887480943365e-02
-1.016848004974742592e+00 1.803151960761451456e+00
-7.328910611698030708e-01 -2.321806797896206476e+00
-1.785906423494478146e+00 1.435080167549617869e+00
-3.790033684905457001e+00 1.738022056971092244e+00
-3.159430479471068143e-01 3.269483209234195886e+00
-2.784215229183029994e+00 -1.653429088389893664e+00
2.204054047704655073e+00 -1.806550347457018146e+00
3.732005851604277558e-01 -4.224476509802327584e+00
-1.297280377592487488e+00 2.502185272160140972e+00
2.877329199901247581e+00 1.160510331169520626e+00
-4.775636838757490565e+00 6.590822493382191283e-01
-4.585606241123391769e+00 -1.775031169406072307e+00
-3.241149130812203794e+00 -1.668544121383999379e-01
1.780055306899084755e+00 -2.575309196868015071e+00
1.353026002413514117e+00 1.911808758636326377e+00
1.275556411621757258e+00 4.441161174481774054e+00
1.580657525523164741e+00 -4.108713198570202785e+00
1.084475408669319574e+00 4.203478215521932349e+00
-3.921364806188327723e+00 -8.137382775741860419e-01
1.171539980165062111e+00 -4.034158558748234036e+00
1.214487075029527574e+00 -4.449889779558268366e+00
5.751723091268194921e-01 -2.030059431372120304e+00
3.051400677022999108e+00 2.793249697253757935e-01
2.706895989375520450e+00 2.350591291565305774e+00
-2.176213479368177772e+00 -3.711818275622528418e+00
-2.553151996250144773e+00 -3.304915433215445564e+00
-3.697672611708993640e-01 4.317507751558326667e+00
-3.470072882820897764e+00 -8.947475046494791640e-01
2.361943559187059893e+00 -4.118289568574978965e+00
-2.321928860719757015e+00 -1.797332561641510063e-01
-2.333096077989368133e+00 2.019980182178608530e+00
-3.171635876213137806e+00 1.449531250862054810e+00
-4.129825789947372705e+00 1.923031031994059781e+00
8.167528942615607246e-01 -2.622734525717365539e+00
-3.522177527340267122e+00 -9.831613569384901608e-01
-2.867790890477531551e+00 -3.753428633599389830e+00
-1.632997931398795677e+00 3.811966632899037588e+00
-2.508236090877026481e+00 -3.611375014113605619e+00
2.016231939398240858e+00 3.161471011928190578e+00
-2.277653582422381362e+00 -2.604161031498140488e+00
-3.260485636775465289e-03 4.098640370647189002e+00
1.007195669686487438e+00 -4.740025693561119802e+00
3.099970802964754135e+00 -1.997152262116051125e+00
-4.010136805226320433e+00 1.499301909909083186e+00
-2.172349910977734666e+00 2.712762813095913383e+00
1.058706224388467509e+00 3.750947021856361641e+00
1.541805940747404735e+00 -3.037502241427990857e+00
-1.363842838647783551e-01 2.935930066381787995e+00
2.589836385460588364e+00 2.392790029659597639e+00
-3.700319216887192120e+00 -3.311037464224193094e+00
3.704602312954559551e+00 -1.734537508960689811e+00
-2.330491016832755502e+00 -3.984597403098582458e+00
2.319353290376737320e+00 -2.391532030705489031e+00
-3.509009963280181332e-01 2.137988737273477380e+00
2.232160662385437977e+00 -2.273300137734999282e+00
-3.441170459602156839e+00 3.431547031574473827e+00
-3.479487975042300452e+00 -1.464746133827158792e+00
2.240983506858181540e-01 -4.221318922155982811e+00
1.516581353448479552e+00 -2.001509022453902276e+00
8.545905795031509822e-01 -2.515346437054578388e+00
2.215490029023245544e+00 3.749063364215531102e+00
2.224799400958248352e+00 -1.613909131728043844e+00
1.213585612488430110e+00 -1.618247268574012798e+00
-1.342282822892426897e-01 -3.323063487172015495e+00
-2.364712305177248730e+00 -1.448637696318724188e+00
-2.469175871422995883e+00 1.945823826926509903e-01
3.147694410128615949e+00 1.834772152256770372e+00
-1.531362508823844948e+00 2.225252138215755959e+00
5.276090303475294147e-02 4.424981048676084328e+00
-4.591398354164393680e+00 -1.423418503797259094e+00
1.624153743657755111e+00 -4.078542041370313953e+00
-2.000071803466611620e+00 3.534898263206758706e+00
2.227736438962824472e+00 -1.505152562441141262e+00
2.598338302676488798e+00 -1.743213979062203212e+00
-3.722287839550457278e+00 2.895219339164219363e+00
1.954762644624905787e+00 -3.342563757616863196e+00
-2.286912058263285363e+00 1.645500636584918686e-01
-9.649464435474470747e-01 4.071073213165497862e+00
2.431367073818028413e+00 3.662459347112415831e+00
-1.412620939308527612e+00 2.135461554430105213e+00
-2.745993619374166528e+00 2.709164587268744206e-01
-3.013776321428781824e+00 -9.724299901102569921e-01
2.372542748028064086e+00 -2.915477291783047598e+00
-1.279479534126559237e+00 3.421215469479384819e+00
-1.479520953957935703e+00 4.092997250442111934e+00
-3.358322299472708661e+00 2.747035889091039573e-01
-4.880317998905794319e+00 -1.009194558919657814e+00
-3.265833243369610894e+00 -2.599741780985689310e+00
2.548576659238060316e+00 -4.441179446827556165e-01
-9.990524611570196223e-01 -2.712568538782887284e+00
1.994429547596098917e+00 1.251181853216293938e+00
-3.025248733259491285e+00 3.784980607812991504e+00
-4.497403640642125389e+00 2.376130540196389196e-01
1.522661449361355279e+00 -4.728289703881086936e+00
2.590655959685156606e+00 1.041919769800275786e+00
-3.398648076377547955e+00 1.992065056674226176e+00
-8.524991852629349998e-01 -4.799157678359855517e+00
-4.244944184098164541e+00 1.230683453560535989e+00
-2.476993918185039778e+00 7.087891242059980446e-01
3.097735921088786704e+00 1.075762644809928226e+00
3.001779110153927732e+00 -2.992594234183274082e+00
1.419977701788613933e+00 3.868331078498421949e+00
-1.505708939242648148e+00 2.317892611535325109e+00
8.382129116412598835e-01 3.739232147915446447e+00
1.229582130454461186e+00 -2.905475122951135081e+00
4.643655701705276861e+00 3.976428051020163279e-01
2.010766676110070872e+00 -1.049822156854795185e+00
2.387136122122133663e+00 3.397287772387249216e+00
9.617045780983372039e-01 -4.217714495731774704e+00
2.496834691603772249e+00 7.185775640757983140e-01
3.635577867677580954e+00 1.533322348574928107e+00
-2.521231558848394894e+00 2.203747807160663985e+00
1.761161890437799693e+00 4.127655348352887721e+00
2.988545893391707065e+00 5.363875807176001764e-01
-8.927664849659892043e-01 2.989874453854860281e+00
8.321826397613261983e-02 3.669242687178218443e+00
3.848784841045653771e+00 1.343818403840629339e+00
1.451157309769169679e+00 -3.948044614796307972e+00
9.833321613583133614e-01 -3.573124337263827055e+00
-2.421587011818064017e+00 2.834292628278112236e+00
3.137680898885765401e+00 2.517259094063672542e+00
2.657897672821157187e+00 -1.587743848319494333e+00
-9.439632569401691375e-01 -3.152183001025710585e+00
8.202033775840928964e-01 -3.373490995145105309e+00
3.450563484716868246e+00 3.341323567211007983e+00
-1.530379349370496467e+00 -3.578486166384801770e+00
-2.666289280222610802e+00 -2.780474645277573487e+00
-1.963700471422058502e+00 -2.549729735170328304e+00
6.142946697079086915e-01 2.356609398293593394e+00
2.062298264993914998e+00 -7.658430946861723987e-01
-5.278556742813609315e-01 2.870426053604130168e+00
1.486913414710628212e+00 -1.670932337671509060e+00
-2.256091016608468447e+00 1.185731780040606864e+00
-2.589063423677593831e-02 -3.038127513030530746e+00
1.066087241057170676e+00 -2.950073694542338920e+00
2.401331775555765269e+00 2.107113114522933373e+00
2.095946025978628224e+00 4.259524547125323579e+00
3.193837530591613127e+00 2.069251299678485534e+00
3.145077650017640281e+00 -3.374808352640761733e+00
1.968170151633762410e+00 4.538501911751035678e+00
-2.558811145205428073e+00 -1.572106444545509962e+00
2.104119835479643097e+00 3.995362974103456644e+00
1.821295810819067551e+00 -2.469009556900130686e+00
-1.730308769664211210e+00 2.748176094173335748e+00
6.001415461292288756e-01 -2.554879248869442065e+00
4.278315481158787570e+00 1.175644447347342192e+00
1.656725592979060524e+00 -2.617521159651399643e+00
2.149674755272819482e+00 9.490411019163248474e-01
3.977180402707808149e+00 2.174808077700771225e+00
-2.748725448585894959e+00 1.096760642403221131e-01
-3.699700327662244881e+00 2.541332953758832058e+00
-3.427890767911955461e+00 -8.782644412894936581e-01
-4.195185295624614064e+00 4.805203919111892819e-01
-1.908172941096730746e+00 -4.490898664062020096e+00
2.342406712857572959e+00 7.122725376747730541e-01
-3.971286170021819828e+00 -1.356602864984620016e+00
1.004122837027058512e+00 -4.205489864756386531e+00
4.333145958027082578e+00 2.310906537988953069e+00
1.833474256055870333e+00 -4.019087182071512387e+00
-1.756821867072798415e+00 2.869076464494146883e+00
2.567202900530224152e+00 3.763661462440528016e+00
-3.319838954412285048e+00 -1.355997179351872139e+00
-3.979905048889547103e+00 3.496829347825992640e-01
-9.288936068304280702e-02 3.304912731197949594e+00
2.393793608227080316e+00 2.230348554603919009e+00
2.542361557215155443e+00 -1.680571270221163038e+00
-4.232825583441626044e-02 -3.168186633815560871e+00
-2.908584642093221984e+00 -3.987082739707033419e+00
2.067885658040811148e+00 9.172280713478485614e-01
-1.648347018978338685e+00 -3.999347113592429448e+00
4.277763893297587217e+00 -2.431642931581688316e+00
-3.910584059540492818e-01 3.307336305750254724e+00
3.605681386004027100e+00 -1.461868018952422910e+00
1.978621755974466323e+00 3.780899334427895830e+00
-1.087599267426245575e+00 1.991490169043320435e+00
1.276616416883510130e+00 -1.850683281480125730e+00
-4.904377506826861577e+00 -2.674169435471406286e-01
4.027587952519540160e+00 1.062507570391720391e+00
-3.157658770847671104e+00 3.252633553124371080e+00
-1.710900992454333025e+00 -1.404223648001297065e+00
-3.814791906785707454e+00 2.057236901903194415e+00
4.707904270385225409e+00 -6.964860342910292879e-01
-1.211482559900066702e+00 -2.152253514705029236e+00
-4.210866038807036915e+00 -2.526004393589727393e+00
4.554844306570540624e+00 1.841410905409835097e+00
-3.545316991149024766e+00 -3.031281840679878492e+00
-2.629357969347918100e+00 2.655860568425064017e+00
-2.740705188717796670e+00 3.888951719366955828e+00
-2.296870260013494480e+00 -4.300954387948173974e+00
-2.383888835290394859e+00 2.623578067807199599e+00
-3.506963118754052644e+00 2.188839668248631742e+00
3.563979726176988105e+00 2.291616822828911992e+00
-2.142051817054821949e+00 2.416446681455167500e+00
-3.664053367603155031e+00 1.000241307983024797e+00
-1.838603890536457897e+00 9.920272951779869341e-01
4.271735940000243481e+00 2.392655587719299426e+00
1.352056187138611421e+00 2.450001003225710239e+00
-4.441960708230223709e+00 2.053106746884621359e+00
-1.056889722956499744e+00 3.566971964700325071e+00
2.028479235250306711e+00 -3.600532427635978028e+00
-2.194819706413463578e+00 4.021743204649930625e+00
-1.468922379422622937e+00 -2.091206092294383367e+00
4.182797524746829865e+00 -1.462413307687040476e+00
-4.026827281486979326e-01 2.044086136831668288e+00
5.961598040755293759e-01 -3.174621587697005864e+00
-2.505613410319666556e+00 -6.960313329300676921e-01
-3.296010179629778047e-01 -3.776886141738818647e+00
-4.611443530350600284e+00 6.603851710246087803e-02
-2.020284859068709249e+00 -7.264420590154405666e-01
-1.840186996200059877e+00 -3.587532889267984970e+00
-3.011988288406458381e+00 -1.175806653310841776e+00
-2.091761563812776448e+00 -1.927532160064405087e+00
-3.762386063881442588e+00 -2.203874427128686975e+00
-3.824150055871136988e+00 -2.630727974344742481e+00
4.955823704438783728e-01 3.644871376963835008e+00
2.821612158067939191e+00 -1.303163477676491100e+00
4.500860950738732491e+00 1.141615774191629962e+00
1.967551716184808841e+00 -3.784341572781705576e+00
-1.905110005425001862e+00 -1.715471826625762697e+00
3.203016246429201352e+00 -7.959130591003510391e-01
3.890113800240293074e+00 -1.566081148135581635e+00
2.340751661794559180e+00 -6.043456917508264192e-01
3.900084628207340920e-01 2.354737440166948748e+00
-2.598219030883098135e+00 3.513965428024037330e+00
4.194859883351377938e+00 -9.995127274254903549e-01
-1.067357997244434920e+00 -3.044014797062787991e+00
-8.563658127016767763e-01 2.431400339478143824e+00
1.316246403082250938e+00 2.689111161252893734e+00
4.034837801621092623e+00 -2.181122352750771931e+00
-4.681603037510566612e-01 -3.202937492743796355e+00
-1.710220345917041529e+00 -2.092739313811165847e+00
3.616420567161929611e+00 5.602437263245116372e-02
2.534724398526659872e+00 1.528063749841316876e-01
-2.860617210868114491e+00 2.759841720537075993e+00
6.199244279170971206e-01 -2.324006872592726758e+00
-4.420528400637106614e+00 -3.264233089215082262e-01
-2.283758402165908308e+00 2.472309286758124447e+00
1.994638063519093674e+00 1.902055908246512050e+00
-4.349532542934731794e+00 1.955900356706457455e+00
-3.848810148184042212e+00 2.109153929345175094e+00
2.232495077374507808e+00 3.123580157534606716e+00
1.052438699437667990e+00 -3.267499219284285772e+00
1.573398852063176090e+00 4.040579846963042954e+00
-1.530198738770568223e+00 -4.744420843806031129e+00
8.166672867766723298e-01 -4.268457365605056175e+00
3.387513213339889528e+00 2.330410144614071921e+00
-1.628057520403731084e+00 -3.463663311137707534e+00
1.897592031957405556e+00 -3.513873615364564884e+00
-3.339762366904406310e+00 -3.077458789598182420e+00
-9.182741310893038911e-01 3.382959827202555392e+00
1.074393131870178264e+00 2.858757748780424102e+00
-6.287070303446001818e-01 3.219992614266887543e+00
-1.791108743743131004e+00 1.738386868326700085e+00
1.736516309524110957e+00 4.535417272311162762e+00
-8.629795948728158361e-01 3.649589379542475420e+00
-4.188518656993355016e+00 1.508219172000248021e+00
-3.952864993737190247e+00 1.868669206756386147e+00
3.045694009566314087e+00 3.552374544686441205e+00
4.836140286737972693e-01 3.611197793864831418e+00
3.393026121881170809e+00 -2.910697223550589907e+00
3.680881149342631886e+00 -1.272958995082476896e+00
-3.409582224093723024e+00 -3.639655417386163272e+00
-5.367601537607437079e-01 2.977319150857361318e+00
-2.215453803265818422e+00 2.208360201949071122e-01
2.031897896086613642e+00 -3.861707388670608587e+00
-2.103226428854862995e+00 2.559301071890632606e+00
3.433022128340979418e+00 3.142897379627615173e+00
2.700925160471273845e+00 6.661407267806734867e-01
-3.095326342292481936e+00 -5.587209561318959850e-01
2.002583371712696625e+00 -2.644917086037890552e+00
4.703996915421531533e+00 7.984836623851399029e-02
-3.127856831664480364e+00 1.796808443552761370e+00
1.365748522358887218e+00 3.693283973923045860e+00
1.461521698365777722e+00 -3.981028308394846338e+00
-5.088155874124420386e-01 -2.530606874374085713e+00
2.254273045768042216e+00 -3.174366418042048554e+00
-3.374629377870713931e+00 1.163936902796187001e+00
-3.204681377942134368e+00 -2.176264569064930043e+00
2.479581179510263134e+00 -4.171808528638601743e+00
-3.237667116716544946e-01 -3.253727492999666904e+00
-1.951181971124470005e+00 -1.931947887115707641e+00
-1.979136138936387068e+00 -4.061777038929418993e+00
-2.338145431511863048e+00 -2.574698525276125083e-01
2.555471337625254691e+00 -2.390622805607039769e+00
-3.550023467916114228e+00 2.023806674351790402e+00
-2.366756494695312796e+00 3.505677255645455404e+00
2.768788333555527448e+00 -2.686721953216578029e+00
1.847809273606867198e+00 -3.659333740037756577e+00
-4.008292023388089653e+00 -2.967227670824031716e+00
1.032469184906335435e+00 -1.718517084695735386e+00
-3.908307245855168865e+00 -1.151688086282872669e+00
3.407209542476063113e+00 2.486485192043504266e+00
1.399071830617151457e+00 2.355138467481051823e+00
-2.816308143874496128e+00 3.057932267692839434e-01
-3.359191357173934911e+00 -2.764056360938252688e+00
-2.650468326958290710e+00 -2.455281896344220227e-01
4.861843296876107168e+00 -1.068012663351758817e+00
-3.387796398616904181e+00 2.069464680245624688e+00
-1.926214161395329860e+00 2.777007039195404481e+00
-1.183479171409769493e-01 3.980176146518952685e+00
-2.636446524297428873e+00 -3.914413906455402881e+00
3.119100726700582804e+00 9.448688148853131574e-01
2.154623439098899862e+00 3.469559521448317696e+00
-3.613353043587850699e+00 -3.433173118699244686e+00
-4.345910478042354974e+00 9.003734250987677212e-01
-4.434576063155128978e+00 -7.155451825935471577e-01
6.040106571437678373e-02 -2.018922278019707139e+00
-1.407330893169093988e+00 -3.671619568991024707e+00
-1.278482435770637249e+00 1.753633194166131615e+00
-2.317420971436370269e+00 -1.093975751253735806e+00
2.927864874691207486e+00 2.849650350458475589e+00
7.495868398626355233e-01 -3.508476766569073035e+00
-2.937755921557544392e-01 2.973947822203635294e+00
2.148503626133235755e+00 3.881105952034886286e+00
-4.430424028114771318e+00 -4.256085779131160152e-01
2.785529994543747723e+00 8.870177206498264244e-01
1.347069584511698448e+00 -3.582046776360260143e+00
2.306649839296724125e-01 3.591433574771608406e+00
-4.991193414259264549e-01 4.957373145281236404e+00
2.734098128349040646e+00 2.253192683324958256e+00
2.367388142130262718e+00 3.190292404538980442e+00
-9.686076179662935770e-01 3.433130893414370277e+00
-2.899243366362945551e+00 1.835572444820148474e+00
-3.301486729460288316e+00 -3.381316492124499251e-01
1.911928002238694635e+00 -3.722390995563740201e+00
-2.842098255876456925e+00 -1.211418926383978079e+00
-3.900997186004121708e+00 1.683082303102888977e+00
-1.054896738851181098e-01 4.719801412291429799e+00
1.364540502169504954e+00 3.990723542230307785e+00
-3.172260602924036998e+00 -1.998208408623828758e+00
1.930907436498018104e+00 -2.854133305445337054e+00
9.986543541732378904e-01 -3.732716998873641945e+00
-1.277309995628216344e+00 4.397511794204963742e+00
2.868158057004007500e+00 3.851980686083797067e+00
-4.390761864819532789e+00 2.027398232507283682e-01
1.495155760886661689e+00 -3.644096934077476480e+00
-1.324681354563666869e+00 1.784491574264752911e+00
-2.557893021958459023e+00 -2.527515373534082066e+00
9.718736523119571036e-01 4.427435232146349264e+00
-3.884901742030607341e+00 -2.754150204065938023e+00
1.708492878577434926e+00 1.131133521058697911e+00
2.642771090090892727e+00 9.105022354118298689e-02
3.112146095701422976e-01 -3.463655650505022443e+00
-1.997396527515290954e+00 3.848471145118265824e+00
-2.607386828871260942e+00 2.570726469571873007e+00
-3.728394926506668039e+00 -2.025287178088806872e+00
-5.993198162744031166e-01 4.549996726045935524e+00
2.916103771451786120e+00 -7.682796634502062627e-01
4.234889535736205968e-01 2.723395096231363333e+00
-4.921955804954124325e+00 3.717399495618707306e-01
-6.836005676402613362e-01 2.467681635079180147e+00
-3.397325431897053161e+00 1.934552500480543058e+00
-1.892255182730590679e+00 7.595018034946920960e-01
-3.885892232145553127e+00 -1.137857746698858613e-01
-1.924241406453272463e+00 -1.586018774994678804e+00
-2.985659112937353754e+00 -1.671176899307635688e+00
3.620223777291214695e+00 3.354923577539166146e+00
1.344493744877923058e+00 1.968529119447232967e+00
-3.175686110978022114e+00 3.009768507681162553e-01
8.179080995770180440e-01 -3.885952315055130946e+00
3.298738723647755222e+00 -1.438045214539648509e+00
3.400458421002031661e-01 4.741283200634128114e+00
2.288948255572853530e+00 1.593145302767088989e+00
-3.833662164590499355e+00 -5.111425325094295369e-01
-1.147641553694787264e+00 4.054279661119315037e+00
1.323957846117270520e+00 1.589548153596808566e+00
-2.364645208566730439e+00 -2.728678876157256461e+00
2.569939303045415180e+00 2.405294976658470585e+00
-2.378360993950254354e+00 -4.807452511345709500e-01
-2.219989108377451004e+00 -1.004069221100018172e+00
2.049168102999063823e+00 1.962180736601430331e+00
-1.631277977867697349e+00 -3.262626109997157187e+00
